,name,x,y
305,서울등마초등학교,126.8616672,37.54204371
306,서울내발산초등학교,126.8381642,37.55088255
307,서울남명초등학교,126.8540998,37.51568853
308,서울공항초등학교,126.8213169,37.56311072
309,서울공진초등학교,126.8228061,37.55783088
310,서울계남초등학교,126.8600159,37.51016776
311,서울경인초등학교,126.8856957,37.53287102
312,서울개화초등학교,126.8046942,37.57392624
313,서울강월초등학교,126.8334319,37.51634172
314,서울강신초등학교,126.8295837,37.54209971
315,서울강서초등학교,126.8409879,37.52241272
316,서울갈산초등학교,126.8702299,37.51237156
317,서울가양초등학교,126.8585216,37.56221719
318,서울가곡초등학교,126.8361031,37.55570761
319,운현초등학교,126.9881575,37.57663053
320,신광초등학교,126.9694475,37.54289988
321,숭의초등학교,126.9874816,37.55785307
322,서울흥인초등학교,127.0145555,37.56087001
323,서울후암초등학교,126.9817243,37.55136541
324,서울효제초등학교,127.003491,37.57268958
325,서울혜화초등학교,127.0002536,37.58863443
326,서울한남초등학교,127.0055998,37.53920365
327,서울한강초등학교,126.9650994,37.52522617
328,서울충무초등학교,127.0012351,37.56194948
329,서울청파초등학교,126.9635439,37.5473049
330,서울청운초등학교,126.9692947,37.58580573
331,서울청구초등학교,127.0137244,37.55911668
332,서울창신초등학교,127.0142937,37.57621147
333,서울재동초등학교,126.9851778,37.58002991
334,서울장충초등학교,127.0117048,37.55997122
335,서울이태원초등학교,126.9876727,37.53647771
336,서울원효초등학교,126.9515453,37.53616126
337,서울용암초등학교,126.9894348,37.5453029
338,서울용산초등학교,126.9725506,37.53561344
339,서울신용산초등학교,126.9753663,37.52062959
340,서울신당초등학교,127.0236731,37.56362621
341,서울세검정초등학교,126.9609688,37.60346883
342,서울서빙고초등학교,126.9923004,37.52206892
343,서울삼광초등학교,126.9765943,37.54775231
344,서울봉래초등학교,126.9652506,37.55641234
345,서울보광초등학교,126.9963911,37.53254047
346,서울명신초등학교,127.0146229,37.58145126
347,서울매동초등학교,126.9669415,37.57749965
348,서울독립문초등학교,126.9599722,37.57421553
349,서울덕수초등학교,126.9746579,37.56908888
350,서울남정초등학교,126.9648037,37.53567383
351,서울남산초등학교,126.9867767,37.55978374
352,서울금양초등학교,126.9618319,37.54094231
353,서울교동초등학교,126.9881513,37.57500567
354,서울광희초등학교,127.0156879,37.56729928
355,상명대학교사범대학부속초등학교,126.9564255,37.60074851
356,리라초등학교,126.9879807,37.5578197
357,동산초등학교,127.0167254,37.55620463
358,화랑초등학교,127.0916212,37.62738159
359,한신초등학교,127.0324273,37.65335584
360,태강삼육초등학교,127.1088503,37.64335737
361,청원초등학교,127.0625329,37.66525155
362,서울한천초등학교,127.0692662,37.6207289
363,서울태릉초등학교,127.0850589,37.6231024
364,서울태랑초등학교,127.0909151,37.62625086
365,서울초당초등학교,127.0219562,37.65862783
366,서울청계초등학교,127.0658082,37.64498956
367,서울창일초등학교,127.0476263,37.64765764
368,서울창원초등학교,127.0399799,37.65264409
369,서울창림초등학교,127.0416041,37.64323708
370,서울창동초등학교,127.0448329,37.65536304
371,서울창도초등학교,127.048784,37.66413487
372,서울창경초등학교,127.0346025,37.65660218
373,서울중현초등학교,127.0659521,37.63251462
374,서울중평초등학교,127.06368,37.63727388
375,서울중원초등학교,127.0630568,37.64396232
376,서울중계초등학교,127.0733117,37.65784243
377,서울자운초등학교,127.0470176,37.65805568
378,서울을지초등학교,127.0733504,37.65058742
379,서울월천초등학교,127.0514258,37.64791373
380,서울월계초등학교,127.0501876,37.62761858
381,서울원광초등학교,127.0752936,37.6542787
382,서울용원초등학교,127.0689401,37.62992285
383,서울용동초등학교,127.0690818,37.64108381
384,서울온곡초등학교,127.065653,37.66733652
385,서울오봉초등학교,127.040259,37.67171849
386,서울연촌초등학교,127.0725113,37.63441465
387,서울연지초등학교,127.0595343,37.63319251
388,서울쌍문초등학교,127.0242911,37.64836383
389,서울신화초등학교,127.0408842,37.63319504
390,서울신학초등학교,127.0257213,37.66122045
391,서울신창초등학교,127.0420843,37.63653953
392,서울신상계초등학교,127.0758263,37.66751782
393,서울신방학초등학교,127.0289181,37.66668425
394,서울신계초등학교,127.0528391,37.62994494
395,서울숭미초등학교,127.0279443,37.65102344
396,서울수암초등학교,127.0814646,37.64769283
397,서울수락초등학교,127.0551852,37.68450319
398,서울선곡초등학교,127.0577303,37.61860202
399,서울상천초등학교,127.0578083,37.64628513
400,서울상월초등학교,127.0573455,37.65867342
401,서울상원초등학교,127.059604,37.66766337
402,서울상수초등학교,127.0647586,37.65110502
403,서울상곡초등학교,127.0620747,37.66290401
404,서울상계초등학교,127.066495,37.65962546
405,서울상경초등학교,127.0516742,37.67055214
406,서울불암초등학교,127.0805755,37.65078237
407,서울백운초등학교,127.0136725,37.65264151
408,서울방학초등학교,127.032748,37.66393373
409,서울동일초등학교,127.05417,37.66481537
410,서울도봉초등학교,127.0382887,37.67996175
411,서울덕암초등학교,127.0817151,37.66663372
412,서울당현초등학교,127.0582136,37.64826016
413,서울누원초등학교,127.0492672,37.68723271
414,서울녹천초등학교,127.0631147,37.62850183
415,서울노일초등학교,127.0549667,37.67375444
416,서울노원초등학교,127.0584544,37.67359347
417,서울공연초등학교,127.0745089,37.62754753
418,서울공릉초등학교,127.0746314,37.61861443
419,서울계상초등학교,127.0686777,37.66219777
420,서울가인초등학교,127.0429509,37.6594678
421,상명초등학교,127.0669678,37.64872348
422,동북초등학교,127.0267031,37.65627502
423,서울항동초등학교,126.8241103,37.47701589
424,서울하늘숲초등학교,126.841482,37.48415943
425,서울금나래초등학교,126.8962056,37.45823
426,서울천이초등학교,126.8399921,37.48636795
427,서울천왕초등학교,126.8369446,37.48141617
428,서울탑동초등학교,126.9153675,37.45251655
429,서울정심초등학교,126.9082144,37.47199405
430,서울윤중초등학교,126.9225908,37.51964164
431,서울우신초등학교,126.9118637,37.50986472
432,서울온수초등학교,126.8259667,37.49400506
433,서울오정초등학교,126.8264392,37.49016566
434,서울오류초등학교,126.84203,37.49752741
435,서울오류남초등학교,126.8391127,37.48968652
436,서울영중초등학교,126.9036957,37.5241433
437,서울영일초등학교,126.8838134,37.48564539
438,서울영원초등학교,126.9021825,37.51071936
439,서울영신초등학교,126.9181221,37.51017196
440,서울영서초등학교,126.8955833,37.48896082
441,서울영문초등학교,126.8875891,37.51980741
442,서울영림초등학교,126.9025161,37.48734601
443,서울영등포초등학교,126.89826,37.51294802
444,서울영동초등학교,126.9077034,37.52700691
445,서울영남초등학교,126.9092099,37.47612262
446,서울여의도초등학교,126.9367944,37.52320482
447,서울안천초등학교,126.88839,37.45874564
448,서울신흥초등학교,126.9093508,37.45934816
449,서울신영초등학교,126.8960948,37.50100602
450,서울신미림초등학교,126.8795527,37.50714192
451,서울신도림초등학교,126.8832783,37.51198279
452,서울신대림초등학교,126.9060777,37.49214874
453,서울신구로초등학교,126.8897631,37.49966003
454,서울시흥초등학교,126.9046393,37.45534062
455,서울세곡초등학교,126.8491198,37.5050561
456,서울선유초등학교,126.8927768,37.53287919
457,서울백산초등학교,126.905146,37.446786
458,서울미래초등학교,126.8880803,37.50510665
459,서울문성초등학교,126.8994492,37.47491196
460,서울문백초등학교,126.8986974,37.44707627
461,서울문래초등학교,126.8936057,37.51914038
462,서울문교초등학교,126.9089294,37.46676784
463,서울매봉초등학교,126.8443653,37.50491523
464,서울두산초등학교,126.8909461,37.46754839
465,서울동구로초등학교,126.8927802,37.49407053
466,서울독산초등학교,126.8997128,37.46565691
467,서울도신초등학교,126.9007141,37.49926789
468,서울도림초등학교,126.9072907,37.50750302
469,서울덕의초등학교,126.857346,37.50602797
470,서울대영초등학교,126.9065244,37.5026542
471,서울대방초등학교,126.9190202,37.50290012
472,서울대동초등학교,126.9004506,37.49370937
473,서울대길초등학교,126.913035,37.49823145
474,서울당중초등학교,126.8894135,37.52628923
475,서울당서초등학교,126.8998142,37.53202744
476,서울당산초등학교,126.8962411,37.54011912
477,서울금천초등학교,126.9128749,37.45481034
478,서울금산초등학교,126.9078816,37.44142118
479,서울금동초등학교,126.9163989,37.44773848
480,서울구일초등학교,126.8734727,37.49319187
481,서울구로초등학교,126.8865543,37.49746187
482,서울구로남초등학교,126.8902182,37.48420602
483,서울고척초등학교,126.8568624,37.50099779
484,서울고원초등학교,126.8657993,37.49761122
485,서울고산초등학교,126.8647727,37.49897255
486,서울개웅초등학교,126.8499823,37.48857132
487,서울개봉초등학교,126.857976,37.48952491
488,서울개명초등학교,126.8509791,37.48303904
489,서울가산초등학교,126.8963297,37.47816515
490,동광초등학교,126.9158199,37.45193626
491,서울어울초등학교,126.9350586,37.60656331
492,서울가재울초등학교,126.918388,37.57376442
493,서울은빛초등학교,126.9190801,37.64266166
494,서울하늘초등학교,126.8808619,37.5858088
495,서울수리초등학교,126.9341109,37.62030737
496,홍익대학교사범대학부속초등학교,126.9129287,37.55966516
497,충암초등학교,126.9218095,37.58464029
498,추계초등학교,126.9540593,37.56317672
499,이화여자대학교사범대학부속초등학교,126.9427751,37.56115022
500,예일초등학교,126.9147928,37.6109459
501,선일초등학교,126.9119931,37.62030421
502,서울홍제초등학교,126.9453365,37.59348091
503,서울홍은초등학교,126.949458,37.59754027
504,서울홍연초등학교,126.9306604,37.58211871
505,서울한서초등학교,126.9497788,37.55364783
506,서울창천초등학교,126.9392951,37.55491782
507,서울창서초등학교,126.9334809,37.55814305
508,서울진관초등학교,126.9290525,37.64541986
509,서울증산초등학교,126.9042764,37.58256527
510,서울중동초등학교,126.9117752,37.56641061
511,서울인왕초등학교,126.9448045,37.59021988
512,서울응암초등학교,126.9216161,37.58875319
513,서울은평초등학교,126.9340336,37.60230404
514,서울은진초등학교,126.920996,37.63304404
515,서울은명초등학교,126.9182757,37.59767912
516,서울용강초등학교,126.9440443,37.54910215
517,서울염리초등학교,126.945999,37.54271029
518,서울연희초등학교,126.9341423,37.56904593
519,서울연천초등학교,126.9299179,37.62134929
520,서울연은초등학교,126.9251126,37.59051222
521,서울연신초등학교,126.9277513,37.62605996
522,서울연광초등학교,126.923909,37.62364876
523,서울연가초등학교,126.9173292,37.5795632
524,서울역촌초등학교,126.913928,37.60158417
525,서울안산초등학교,126.9522097,37.57916901
526,서울아현초등학교,126.9565895,37.55581671
527,서울신석초등학교,126.9377793,37.54453582
528,서울신사초등학교,126.9119832,37.59283483
529,서울신북초등학교,126.9053603,37.57110496
530,서울신도초등학교,126.9291989,37.63293843
531,서울수색초등학교,126.8960121,37.58517215
532,서울소의초등학교,126.9606556,37.55278186
533,서울성원초등학교,126.9050853,37.56697656
534,서울성서초등학교,126.9109242,37.56059575
535,서울성산초등학교,126.910661,37.5534465
536,서울서신초등학교,126.9073823,37.59229405
537,서울서교초등학교,126.9243787,37.55488903
538,서울서강초등학교,126.9268951,37.54869715
539,서울상지초등학교,126.8820736,37.57975102
540,서울상암초등학교,126.89196,37.57630958
541,서울상신초등학교,126.9046049,37.59755372
542,서울불광초등학교,126.9307187,37.61342945
543,서울북한산초등학교,126.9504624,37.65363208
544,서울북성초등학교,126.9518349,37.55963212
545,서울북가좌초등학교,126.9077782,37.57722021
546,서울미동초등학교,126.9658861,37.56335057
547,서울망원초등학교,126.9007631,37.56088948
548,서울마포초등학교,126.949816,37.53860225
549,서울동교초등학교,126.9024006,37.55862448
550,서울대조초등학교,126.9193022,37.61357914
551,서울대은초등학교,126.9258698,37.61236712
552,서울대신초등학교,126.9480572,37.55794755
553,서울녹번초등학교,126.9257463,37.60458339
554,서울금화초등학교,126.9629414,37.56882755
555,서울구현초등학교,126.9057073,37.6097896
556,서울구산초등학교,126.9093765,37.61275096
557,서울공덕초등학교,126.9548231,37.54580335
558,서울고은초등학교,126.9439749,37.58500184
559,서울갈현초등학교,126.9166834,37.61977964
560,명지초등학교,126.9282315,37.58362994
561,경기초등학교,126.9628606,37.56511029
562,서울양원숲초등학교,127.1052584,37.6090134
563,서울새솔초등학교,127.1113284,37.6179524
564,서울삼육초등학교,127.0471713,37.5887715
565,은석초등학교,127.0757616,37.57855999
566,서울휘봉초등학교,127.0700416,37.58567641
567,서울휘경초등학교,127.0579169,37.58567541
568,서울홍파초등학교,127.039415,37.58612038
569,서울홍릉초등학교,127.0477051,37.59068752
570,서울청량초등학교,127.0559085,37.5923094
571,서울중흥초등학교,127.0838491,37.60140972
572,서울중화초등학교,127.094065,37.60292163
573,서울중목초등학교,127.0792007,37.59003683
574,서울중랑초등학교,127.0755035,37.58966282
575,서울중곡초등학교,127.083439,37.57489173
576,서울종암초등학교,127.0318564,37.58230741
577,서울전동초등학교,127.0608053,37.57908329
578,서울전농초등학교,127.0543331,37.57473031
579,서울전곡초등학교,127.0560124,37.58070429
580,서울장평초등학교,127.073891,37.57399502
581,서울이문초등학교,127.064885,37.60189649
582,서울원묵초등학교,127.0868142,37.61774881
583,서울용두초등학교,127.0283872,37.57641309
584,서울안평초등학교,127.0720334,37.56596821
585,서울신현초등학교,127.0935218,37.60581459
586,서울신묵초등학교,127.0758358,37.60652285
587,서울신답초등학교,127.0429617,37.57270461
588,서울신내초등학교,127.1001285,37.60493422
589,서울상봉초등학교,127.0831714,37.59797895
590,서울봉화초등학교,127.0924085,37.61357623
591,서울배봉초등학교,127.0668719,37.58008416
592,서울묵현초등학교,127.0739287,37.60904476
593,서울묵동초등학교,127.0808272,37.60335949
594,서울면중초등학교,127.0965509,37.58244179
595,서울면일초등학교,127.0997947,37.5920416
596,서울면북초등학교,127.1035478,37.59441816
597,서울면목초등학교,127.0872878,37.5906966
598,서울면동초등학교,127.0859611,37.58524071
599,서울면남초등학교,127.0876664,37.57725972
600,서울망우초등학교,127.1038418,37.59873698
601,서울동원초등학교,127.1042921,37.60466834
602,서울동답초등학교,127.0640341,37.57150142
603,서울답십리초등학교,127.055427,37.56880432
604,서울군자초등학교,127.0605233,37.56412232
605,금성초등학교,127.0898585,37.61531513
606,경희초등학교,127.054891,37.59394914
