전철역코드,전철역명,호선,외부코드,name,road_addr,x,y
0218,종합운동장,02호선,218,종합운동장역 2호선,서울 송파구 올림픽로 지하 23,127.073849447402,37.5111446632705
0325,옥수,03호선,335,옥수역 3호선,서울 성동구 동호로 21,127.017393782846,37.5415662783673
0331,남부터미널,03호선,341,남부터미널역 3호선,서울 서초구 서초중앙로 지하 31,127.01620028391,37.4851996335293
1026,구룡,수인분당선,K218,구룡역 수인분당선,서울 강남구 개포로 지하 403,127.059492941655,37.4870274262116
1800,오이도,수인분당선,K258,오이도역 수인분당선,경기 시흥시 역전로 430,126.73892305019992,37.362929236026645
1803,역곡,01호선,146,역곡역 1호선,경기 부천시 역곡로 1,126.81205932067193,37.485314358615625
1805,송내,01호선,150,송내역 1호선,경기 부천시 송내대로 43,126.75316170607587,37.48764230897348
1813,구일,01호선,142,구일역 1호선,서울 구로구 구일로 133,126.86969110539,37.496254517687
1817,도원,01호선,159,도원역 1호선,인천 동구 참외전로 245,126.64253515710824,37.46877255664296
1821,온수,01호선,145,온수역 1호선,서울 구로구 부일로 872,126.823828819915,37.4923999909922
1845,청량리,수인분당선,K209,청량리역 수인분당선,서울 동대문구 왕산로 214,127.047847862522,37.5808953806814
1849,강남구청,수인분당선,K213,강남구청역 수인분당선,서울 강남구 학동로 지하 346,127.0413109462156,37.51721617197854
1850,선정릉,수인분당선,K214,선정릉역 수인분당선,서울 강남구 선릉로 지하 580,127.043627289129,37.5109326388803
1851,가천대,수인분당선,K223,가천대역 수인분당선,경기 성남시 수정구 성남대로 지하 1332,127.1266967573021,37.44856169280611
1852,태평,수인분당선,K224,태평역 수인분당선,경기 성남시 수정구 성남대로 지하 1229,127.12774980543841,37.43978918729356
1853,모란,수인분당선,K225,모란역 수인분당선,경기 성남시 중원구 성남대로 지하 1147,127.12913205625071,37.432056973841604
1855,서현,수인분당선,K228,서현역 수인분당선,경기 성남시 분당구 성남대로 지하 601,127.123431479636,37.3850154269126
0219,삼성,02호선,219,삼성역 2호선,서울 강남구 테헤란로 지하 538,127.06302321147605,37.508822740225305
0318,안국,03호선,328,안국역 3호선,서울 종로구 율곡로 지하 62,126.98542143228659,37.57650192060523
1027,개포동,수인분당선,K219,개포동역 수인분당선,서울 강남구 개포로 지하 420,127.066120707828,37.4891394691891
1269,강매,경의선,K319,강매역 경의선,경기 고양시 덕양구 소원로 202,126.84449823065067,37.6122904718741
1275,일산,경의선,K326,일산역 경의선,경기 고양시 일산서구 경의로 672,126.770022642636,37.6820129415088
1725,성환,01호선,P166,성환역 1호선,충남 천안시 서북구 성환읍 성환1로 237-5,127.126837110236,36.9159530167598
1726,직산,01호선,P167,직산역 1호선,충남 천안시 서북구 직산읍 천안대로 1471-33,127.143823728817,36.8709328418739
1728,천안,01호선,P169,천안역 1호선,충남 천안시 동남구 대흥로 239,127.14648879876161,36.81052305989757
1751,산본,04호선,444,산본역 4호선,경기 군포시 번영로 504,126.933046329836,37.3580193085257
1752,대야미,04호선,446,대야미역 4호선,경기 군포시 대야1로 28,126.916897519557,37.327965125951
1753,반월,04호선,447,반월역 4호선,경기 안산시 상록구 건건로 119-10,126.90382444207,37.3123817631801
1754,상록수,04호선,448,상록수역 4호선,경기 안산시 상록구 상록수로 61,126.8666056400078,37.30285235924208
1755,한대앞,04호선,449,한대앞역 4호선,경기 안산시 상록구 충장로 337,126.85402320176591,37.309429480381965
1756,중앙,04호선,450,중앙역 4호선,경기 안산시 단원구 중앙대로 918,126.83883035405907,37.31599451967913
1757,고잔,04호선,451,고잔역 4호선,경기 안산시 단원구 중앙대로 784,126.82359875532677,37.3167693077138
1763,수리산,04호선,445,수리산역 4호선,경기 군포시 번영로 385,126.92563095069,37.3505579695805
1833,초지,수인분당선,K254,초지역 수인분당선,경기 안산시 단원구 중앙대로 620,126.80546223274199,37.320896443419954
1836,정왕,수인분당선,K257,정왕역 수인분당선,경기 시흥시 마유로418번길 15,126.742261089582,37.3520125238326
0406,오남,04호선,406,오남역 4호선,경기 남양주시 오남읍 진건오남로 지하 929,127.191104897113,37.7051635201214
1276,탄현,경의선,K327,탄현역 경의선,경기 고양시 일산서구 경의로 856,126.761078262576,37.6939889446111
1277,야당,경의선,K328,야당역 경의선,경기 파주시 소리천로 10,126.761453983315,37.712611015679
1280,금촌,경의선,K331,금촌역 경의선,경기 파주시 새꽃로 193,126.774633255205,37.7662265030421
1308,중랑,경춘선,P119,중랑역 경춘선,서울 중랑구 망우로 297,127.085085690038,37.5969733432502
1310,망우,경춘선,P121,망우역 경춘선,서울 중랑구 망우로55길 11-10,127.091738656282,37.600017312378
1311,신내,경춘선,P122,신내역 경춘선,서울 중랑구 신내역로 20,127.10322521629693,37.61270546979327
1316,금곡,경춘선,P127,금곡역 경춘선,경기 남양주시 금곡로19번길 47,127.207533674718,37.6373551430559
1318,천마산,경춘선,P129,천마산역 경춘선,경기 남양주시 화도읍 묵현로25번길 37,127.285062700362,37.6592276778117
1320,대성리,경춘선,P131,대성리역 경춘선,경기 가평군 청평면 경춘로 88,127.379706254541,37.6839900741502
1322,상천,경춘선,P133,상천역 경춘선,경기 가평군 청평면 상천역로 29,127.454515681516,37.7701784041516
1328,남춘천,경춘선,P139,남춘천역 경춘선,강원특별자치도 춘천시 영서로 2260,127.723850659304,37.8640466747977
1712,화서,01호선,P154,화서역 1호선,경기 수원시 팔달구 덕영대로 692,126.9896120326472,37.2840016829776
1713,수원,01호선,P155,수원역 1호선,경기 수원시 팔달구 덕영대로 924,127.00004960484385,37.26568218296588
1714,독산,01호선,P143,독산역 1호선,서울 금천구 벚꽃로 115,126.88947790336374,37.46597376787178
1715,세류,01호선,P156,세류역 1호선,경기 수원시 권선구 정조로 393-1,127.01379969649852,37.243872520123844
1718,오산대,01호선,P159,오산대역 1호선,경기 오산시 청학로 236,127.063075726398,37.1693504386917
1721,송탄,01호선,P162,송탄역 1호선,경기 평택시 송탄공원로 43,127.05428046136659,37.0757126572027
1722,서정리,01호선,P163,서정리역 1호선,경기 평택시 탄현로 51,127.052881703722,37.0565637021655
1724,평택,01호선,P165,평택역 1호선,경기 평택시 평택로 51,127.085272971043,36.9908490091432
0314,홍제,03호선,324,홍제역 3호선,서울 서대문구 통일로 지하 440-1,126.944158007985,37.5887953806088
0321,충무로,03호선,331,충무로역 3호선,서울 중구 필동2가 16-2,126.994150735779,37.5613965840169
1220,지평,경의선,K138,지평역 경의선,경기 양평군 지평면 지평역길 32,127.62890592244803,37.476907283345135
1251,서울역,경의선,P313,서울역역 경의선,서울 중구 통일로 1,126.9713179064219,37.55693330961779
1261,효창공원앞,경의선,K826,효창공원앞역 경의선,서울 용산구 백범로 지하 287,126.96282412672662,37.53860552677497
1262,공덕,경의선,K312,공덕역 경의선,서울 마포구 마포대로 지하 92,126.95271984059,37.5424735099283
1272,곡산,경의선,K323,곡산역 경의선,경기 고양시 일산동구 경의로 160,126.801806892782,37.6457575538988
1278,운정,경의선,K329,운정역 경의선,경기 파주시 운정역길 368,126.76716330229101,37.72560181256856
1283,파주,경의선,K334,파주역 경의선,경기 파주시 파주읍 주라위길 38,126.79269130281,37.8153655831005
1305,광운대,경춘선,P116,광운대역 경춘선,서울 노원구 석계로 98-2,127.061985215335,37.623916497664
1306,청량리,경춘선,P117,청량리역 경춘선,서울 동대문구 왕산로 214,127.0486360630067,37.581273475892466
1312,갈매,경춘선,P123,갈매역 경춘선,경기 구리시 경춘북로 229,127.114760741021,37.6340689252244
1314,퇴계원,경춘선,P125,퇴계원역 경춘선,경기 남양주시 퇴계원읍 경춘북로 545,127.14353713662,37.6482657629059
1324,굴봉산,경춘선,P135,굴봉산역 경춘선,강원특별자치도 춘천시 남산면 서백길 192,127.557769861431,37.8320661917515
1325,백양리,경춘선,P136,백양리역 경춘선,강원특별자치도 춘천시 남산면 북한강변길 690,127.589324987859,37.8307917497493
1327,김유정,경춘선,P138,김유정역 경춘선,강원특별자치도 춘천시 신동면 김유정로 1435,127.714323967766,37.8184490071056
1401,봉명,01호선,P170,봉명역 1호선,충남 천안시 동남구 차돌로 51,127.1360381121,36.8014198330363
1823,도화,01호선,157,도화역 1호선,인천 미추홀구 숙골로24번길 9,126.668575935273,37.4661175111199
0243,충정로,02호선,243,충정로역 2호선,서울 서대문구 서소문로 지하 17,126.96449207476172,37.55976328822766
0309,지축,03호선,319,지축역 3호선,경기 고양시 덕양구 삼송로 300,126.913854269202,37.6481486423031
0322,동대입구,03호선,332,동대입구역 3호선,서울 중구 동호로 지하 256,127.00531600900922,37.55905581925076
0326,압구정,03호선,336,압구정역 3호선,서울 강남구 압구정로 지하 172,127.02850865895756,37.52649127416921
0333,매봉,03호선,343,매봉역 3호선,서울 강남구 남부순환로 지하 2744,127.046711448388,37.4869394661317
0414,수유,04호선,414,수유역 4호선,서울 강북구 도봉로 지하 338,127.02550910860451,37.63788539420793
0426,서울역,04호선,426,서울역역 4호선,서울 용산구 한강대로 지하 392,126.972644620034,37.5530287004642
0432,총신대입구,04호선,432,총신대입구역 4호선,서울 동작구 동작대로 지하 117,126.982211871752,37.4867995957995
1205,구리,경의선,K123,구리역 경의선,경기 구리시 건원대로34번길 32-29,127.143350984187,37.6032707405088
1206,도농,경의선,K124,도농역 경의선,경기 남양주시 경춘로 433,127.161178663222,37.6087726045416
1207,양정,경의선,K125,양정역 경의선,경기 남양주시 경강로 237,127.19466908658632,37.604027962835566
1210,팔당,경의선,K128,팔당역 경의선,경기 남양주시 와부읍 팔당로 107,127.243966151989,37.5473594340956
1211,운길산,경의선,K129,운길산역 경의선,경기 남양주시 조안면 운길산로 20,127.310231608596,37.5546425431665
1212,양수,경의선,K130,양수역 경의선,경기 양평군 양서면 목왕로 55-10,127.329138380916,37.5459634283124
1213,신원,경의선,K131,신원역 경의선,경기 양평군 양서면 신원역길 7,127.373091698635,37.5255855578889
1215,아신,경의선,K133,아신역 경의선,경기 양평군 옥천면 아신역1길 23,127.443211499187,37.5139186008078
1216,오빈,경의선,K134,오빈역 경의선,경기 양평군 양평읍 덕바위길 58,127.473661407181,37.5061671737276
1284,문산,경의선,K335,문산역 경의선,경기 파주시 문산읍 문산역로 94,126.787395378931,37.854626895054
0246,신설동,02호선,211-4,신설동역 2호선,서울 동대문구 왕산로 지하 1,127.024918166399,37.5748045192005
0431,동작,04호선,431,동작역 4호선,서울 동작구 현충로 257,126.9803148383829,37.50297957674478
0433,사당,04호선,433,사당역 4호선,서울 동작구 동작대로 지하 3,126.98169851997,37.4775912070902
0434,남태령,04호선,434,남태령역 4호선,서울 서초구 과천대로 지하 816,126.989085267707,37.4642499558525
1004,노량진,01호선,136,노량진역 1호선,서울 동작구 노량진로 151,126.942109882124,37.5140547961008
1006,영등포,01호선,139,영등포역 1호선,서울 영등포구 경인로 846,126.907550274975,37.5156726288261
1011,옥수,경의선,K114,옥수역 경의선,서울 성동구 동호로 21,127.01874455821252,37.540511901869166
1012,응봉,경의선,K115,응봉역 경의선,서울 성동구 고산자로 123,127.034483653629,37.5499526279456
1016,외대앞,01호선,122,외대앞역 1호선,서울 동대문구 휘경로 27,127.06369251145765,37.596274142656114
1017,신이문,01호선,121,신이문역 1호선,서울 동대문구 한천로 472,127.067398003775,37.6017816437084
1018,석계,01호선,120,석계역 1호선,서울 노원구 화랑로 341,127.06568946412851,37.61500552731744
1019,광운대,01호선,119,광운대역 1호선,서울 노원구 석계로 98-2,127.061695160651,37.6238373628149
1020,월계,01호선,118,월계역 1호선,서울 노원구 월계로53길 40,127.058857087601,37.6332775453974
1022,창동,01호선,116,창동역 1호선,서울 도봉구 마들로11길 77,127.047644999036,37.6533385121404
1023,선릉,수인분당선,K215,선릉역 수인분당선,서울 강남구 테헤란로 지하 340,127.04870992465413,37.505167825521674
1025,도곡,수인분당선,K217,도곡역 수인분당선,서울 강남구 남부순환로 지하 2814,127.05549883514037,37.49097398162934
1028,대모산입구,수인분당선,K220,대모산입구역 수인분당선,서울 강남구 개포로 지하 522,127.073070274916,37.4915500752654
0238,합정,02호선,238,합정역 2호선,서울 마포구 양화로 지하 55,126.91445406513526,37.54991315995173
0239,홍대입구,02호선,239,홍대입구역 2호선,서울 마포구 양화로 지하 160,126.923778562273,37.5568707448873
0240,신촌,02호선,240,신촌역 2호선,서울 마포구 신촌로 지하 90,126.93698075993808,37.555198169366435
0241,이대,02호선,241,이대역 2호선,서울 마포구 신촌로 지하 180,126.94642954546576,37.556814718869
0242,아현,02호선,242,아현역 2호선,서울 마포구 신촌로 지하 270,126.95614644008904,37.55740617797663
0247,도림천,02호선,234-1,도림천역 2호선,서울 구로구 경인로67길 160,126.882649092584,37.5145080414761
0312,불광,03호선,322,불광역 3호선,서울 은평구 통일로 지하 723-1,126.930315826401,37.6100477979795
0313,녹번,03호선,323,녹번역 3호선,서울 은평구 통일로 지하 602-1,126.935828008217,37.6008067681825
0342,오금,03호선,352,오금역 3호선,서울 송파구 오금로 지하 321,127.12848280775154,37.50232208779385
0408,별내별가람,04호선,408,별내별가람역 4호선,경기 남양주시 별내3로 지하 345,127.116241994779,37.6678462120372
0409,당고개,04호선,409,당고개역 4호선,서울 노원구 상계로 305,127.079066619316,37.6702168353314
0410,상계,04호선,410,상계역 4호선,서울 노원구 상계로 182,127.073421632239,37.660720544722
0418,성신여대입구,04호선,418,성신여대입구역 4호선,서울 성북구 동소문로 지하 102,127.0171260607647,37.59296812939267
0419,한성대입구,04호선,419,한성대입구역 4호선,서울 성북구 삼선교로 지하 1,127.00601781685579,37.58842461354086
0422,동대문역사문화공원,04호선,422,동대문역사문화공원역 4호선,서울 중구 장충단로 지하 230,127.00791523866731,37.56514370780825
1511,여주,경강선,K420,여주역 경강선,경기 여주시 교동로 80,127.628529053998,37.2828596478666
0220,선릉,02호선,220,선릉역 2호선,서울 강남구 테헤란로 지하 340,127.04896282498558,37.504497373023206
0221,역삼,02호선,221,역삼역 2호선,서울 강남구 테헤란로 지하 156,127.03646946847,37.5006744185994
0222,강남,02호선,222,강남역 2호선,서울 강남구 강남대로 지하 396,127.02800140627488,37.49808633653005
0223,교대,02호선,223,교대역 2호선,서울 서초구 서초대로 지하 294,127.014383829781,37.4938999991414
0224,서초,02호선,224,서초역 2호선,서울 서초구 서초대로 지하 233,127.007662120039,37.4918499338918
0225,방배,02호선,225,방배역 2호선,서울 서초구 방배로 지하 80,126.997553345516,37.4814561268152
0226,사당,02호선,226,사당역 2호선,서울 동작구 남부순환로 지하 2089,126.98155858357366,37.47656223234824
0227,낙성대,02호선,227,낙성대역 2호선,서울 관악구 남부순환로 지하 1928,126.963523905001,37.4770932409965
0228,서울대입구,02호선,228,서울대입구역 2호선,서울 관악구 남부순환로 지하 1822,126.952713197762,37.4812845080678
0229,봉천,02호선,229,봉천역 2호선,서울 관악구 남부순환로 지하 1721,126.941686527151,37.4824725161034
0230,신림,02호선,230,신림역 2호선,서울 관악구 남부순환로 지하 1614,126.9297453749671,37.484267135140364
0231,신대방,02호선,231,신대방역 2호선,서울 동작구 대림로 2,126.91350747615147,37.48765046104574
0232,구로디지털단지,02호선,232,구로디지털단지역 2호선,서울 구로구 도림천로 477,126.901473080039,37.4852605752505
0234,신도림,02호선,234,신도림역 2호선,서울 구로구 새말로 지하 117-21,126.89161095407636,37.508222191535346
0235,문래,02호선,235,문래역 2호선,서울 영등포구 당산로 지하 28,126.894778820701,37.5179757181801
0236,영등포구청,02호선,236,영등포구청역 2호선,서울 영등포구 당산로 지하 121,126.89667739939,37.5258305311402
0203,을지로3가,02호선,203,을지로3가역 2호선,서울 중구 을지로 지하 106,126.99098443539428,37.56629149790628
0204,을지로4가,02호선,204,을지로4가역 2호선,서울 중구 을지로 지하 178,126.997632059113,37.5666405038268
0205,동대문역사문화공원,02호선,205,동대문역사문화공원역 2호선,서울 중구 을지로 지하 279,127.00900417014896,37.56566440553802
0206,신당,02호선,206,신당역 2호선,서울 중구 퇴계로 지하 431-1,127.019477533278,37.5656730531732
0207,상왕십리,02호선,207,상왕십리역 2호선,서울 성동구 왕십리로 지하 374,127.02927241035283,37.56443666620397
0208,왕십리,02호선,208,왕십리역 2호선,서울 성동구 왕십리로 지하 300,127.03710337610202,37.561268363317176
0209,한양대,02호선,209,한양대역 2호선,서울 성동구 왕십리로 206,127.043639802768,37.5557159860408
0210,뚝섬,02호선,210,뚝섬역 2호선,서울 성동구 아차산로 18,127.04738727881,37.547241554679
0211,성수,02호선,211,성수역 2호선,서울 성동구 아차산로 100,127.056066999327,37.5445888153751
0212,건대입구,02호선,212,건대입구역 2호선,서울 광진구 아차산로 243,127.06920291650829,37.54040751726388
0213,구의,02호선,213,구의역 2호선,서울 광진구 아차산로 384-1,127.086180837795,37.5371752725594
0214,강변,02호선,214,강변역 2호선,서울 광진구 강변역로 53,127.094741101863,37.5351180385975
0215,잠실나루,02호선,215,잠실나루역 2호선,서울 송파구 오금로 20,127.103808749487,37.5207124124456
0420,혜화,04호선,420,혜화역 4호선,서울 종로구 대학로 지하 120,127.00194500977393,37.58204391787134
1007,신도림,01호선,140,신도림역 1호선,서울 구로구 경인로 688,126.891312500851,37.508908482648
1701,구로,01호선,141,구로역 1호선,서울 구로구 구로중앙로 174,126.88230806229326,37.50334155631282
0340,가락시장,03호선,350,가락시장역 3호선,서울 송파구 송파대로 지하 257,127.11764173832,37.4922493218664
0411,노원,04호선,411,노원역 4호선,서울 노원구 상계로 69-1,127.063449137455,37.6563403513278
0423,충무로,04호선,423,충무로역 4호선,서울 중구 필동2가 16-2,126.995255388268,37.5615119611571
1003,용산,01호선,135,용산역 1호선,서울 용산구 한강대로23길 55,126.96462961258051,37.52977356999725
1252,신촌,경의선,P312,신촌역 경의선,서울 서대문구 신촌역로 30,126.94208931819857,37.55967513765615
1270,행신,경의선,K320,행신역 경의선,경기 고양시 덕양구 소원로 102,126.83428827682994,37.612121606726944
1282,월롱,경의선,K333,월롱역 경의선,경기 파주시 월롱면 통일로 980,126.792585875504,37.7962146380874
1285,임진강,경의선,K336,임진강역 경의선,경기 파주시 문산읍 임진각로 115,126.747078454706,37.8882750558283
1317,평내호평,경춘선,P128,평내호평역 경춘선,경기 남양주시 경춘로 1375,127.244438968688,37.6532138128125
1323,가평,경춘선,P134,가평역 경춘선,경기 가평군 가평읍 문화로 13-42,127.51073942455,37.8145200514507
1405,배방,01호선,P174,배방역 1호선,충남 아산시 배방읍 온천대로 1967,127.052788090648,36.7776965014173
1451,경마공원,04호선,436,경마공원역 4호선,경기 과천시 경마공원대로 지하 105,127.007838042533,37.4439629881231
1506,곤지암,경강선,K415,곤지암역 경강선,경기 광주시 곤지암읍 곤지암천로 333,127.346251343712,37.3505395429634
0413,쌍문,04호선,413,쌍문역 4호선,서울 도봉구 도봉로 지하 486-1,127.03465609756,37.6485426057036
0424,명동,04호선,424,명동역 4호선,서울 중구 퇴계로 지하 126,126.98640235001736,37.56096526943837
1002,남영,01호선,134,남영역 1호선,서울 용산구 한강대로77길 25,126.97133096608212,37.540566672483216
1024,한티,수인분당선,K216,한티역 수인분당선,서울 강남구 선릉로 지하 228,127.052909749417,37.4962857047653
1309,상봉,경춘선,P120,상봉역 경춘선,서울 중랑구 망우로 297,127.085085690038,37.5969733432502
1321,청평,경춘선,P132,청평역 경춘선,경기 가평군 청평면 청평역로 97-33,127.426622860785,37.7355163992466
1508,이천,경강선,K417,이천역 경강선,경기 이천시 이섭대천로 1063,127.44216788016918,37.264225761758865
1719,오산,01호선,P160,오산역 1호선,경기 오산시 역광장로 59,127.066630122646,37.1447171633287
1822,중동,01호선,149,중동역 1호선,경기 부천시 중동로 73,126.764535113735,37.4866816250266
1868,영통,수인분당선,K240,영통역 수인분당선,경기 수원시 영통구 봉영로 지하 1560,127.07133191773,37.2515035095752
1980,김포공항,서해선,838,김포공항역 서해선,서울 강서구 하늘길 지하 77,126.804151698874,37.5617956120178
2513,김포공항,05호선,512,김포공항역 5호선,서울 강서구 하늘길 지하 77,126.80125680693868,37.56209981580658
2517,우장산,05호선,516,우장산역 5호선,서울 강서구 강서로 지하 262,126.83632627213518,37.54881618721654
101C,회기,경의선,K118,회기역 경의선,서울 동대문구 회기로 196,127.05782624137,37.5895296349726
1202,상봉,경의선,K120,상봉역 경의선,서울 중랑구 망우로55길 11-10,127.092367383432,37.5992960295399
1209,도심,경의선,K127,도심역 경의선,경기 남양주시 와부읍 덕소로 237,127.222683857886,37.579639075911
1263,서강대,경의선,K313,서강대역 경의선,서울 마포구 서강로 지하 118,126.935507621173,37.5521384864879
1274,풍산,경의선,K325,풍산역 경의선,경기 고양시 일산동구 경의로 486,126.786275217066,37.6723381857514
1307,회기,경춘선,P118,회기역 경춘선,서울 동대문구 회기로 196,127.058537601316,37.5899221169641
1315,사릉,경춘선,P126,사릉역 경춘선,경기 남양주시 진건읍 진건우회로 63,127.17692620365439,37.65112427884554
1503,삼동,경강선,K412,삼동역 경강선,경기 광주시 순암로 451,127.20338391386589,37.40868738382225
1705,관악,01호선,P146,관악역 1호선,경기 안양시 만안구 경수대로1273번길 46,126.90849999541258,37.41956795517324
1806,부평,01호선,152,부평역 1호선,인천 부평구 광장로 16,126.724331088618,37.4894490429055
1808,동암,01호선,154,동암역 1호선,인천 부평구 동암광장로 10,126.702889753462,37.4706957867304
1809,주안,01호선,156,주안역 1호선,인천 미추홀구 주안로 95-19,126.67996793218974,37.46505238644672
1811,동인천,01호선,160,동인천역 1호선,인천 중구 참외전로 121,126.63261605410459,37.4754032677399
1815,부개,01호선,151,부개역 1호선,인천 부평구 수변로 22,126.740730089704,37.488477043182
